id,title,description,date,start_time,end_time,venue,room,speakers,knowledge_partners,session_type,event_id,add_to_calendar,notes
5232,From Policy to Harvest: Leveraging Generative AI for Data-Driven Agricultural Transformation,"The session will bring together experts to spotlight India's next-generation digital agriculture infrastructure and examine how Generative AI can translate policy intent into on-ground agricultural productivity, resilience, and sustainability. The discussion will focus on the role of AI in enabling precision farming, improving crop forecasting, enhancing climate risk modelling, optimising supply chains, and strengthening farmer advisory services through real-time, data-driven insights.",2026-02-17,17:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 15,Mr. Anand Chandra; Mr. Hemant Seth; Mr. Hemendra Mathur; Mr. Navneet Ravikar; Mr. Simon Wiebusch; Mr.Maulik Bhansali; Ms. Elisabeth Faure,FICCI,Main Summit Session,6925b6fb6565584117533c83,True,
5434,Multi-Stakeholder Collaboration to Foster AI Adoption in the Global South,"This session explores the practical and governance dimensions of Responsible AI, focusing on how multi-stakeholder collaboration can accelerate its responsible and inclusive adoption across the Global South. It will highlight actionable frameworks for public-private partnerships, capacity building, ethical governance, and equitable access to AI. Bringing together policymakers, practitioners, researchers, and experts, the session will examine real-world challenges and demonstrate how to implement Responsible AI across critical sectors such as healthcare, education, finance, and law.",2026-02-17,17:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 7,Aisha Walcott-Bryant; Dame Wendy Hall; Vukosi Marivate,"Centre for Responsible AI (CeRAI), IIT Madras",Main Summit Session,692c6c6689a749d98eeec420,True,
5248,"Stacked for Scale: The Future of AI Compute, Semiconductors, and Foundational AI","While the global conversation focuses on software and applications, the India AI Mission has prioritized physical infrastructure required to power it. This session aims to bridge the gap between startups building at the frontier and infrastructure development. The conversation will include discussion on how India is building a ""full-stack"" future, including compute roadmap, how the ISM is strengthening the supply chain for the next generation of AI-first startups, and importance of compute capacity and semiconductors.",2026-02-17,17:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 8,⁠Amitesh Sinha; Dheemanth Nagaraj; Navin Bishnoi; Preetam Tadeparthy; Rajan Anandan,Peak XV Partners,Main Summit Session,6926d03c8f065919c5c1e41d,True,
5361,"Indo-Canadian Symposium on AI for Food, Energy and Health Sectors","Around the world, companies and universities are racing to develop large Foundation AI models tailored to these sectors. This session will focus on a series of talks on the application AI for food, energy and health, followed by discussion to arrive at summary points for sharing with the organizers. Focus points will be on driving advancements in forecasting and logistics, boosting efficiency and automation, and enhancing product quality across the entire value chain.",2026-02-17,17:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 14,Dr. Baljit Singh; Dr. Debi Prasad; Dr. Mukesh Saini; Dr. Rajeev Ahuja; Dr. Steve Shirtliffe; Prof. Ajay Kumar Dalai; Prof. Suman Kumar,University of Saskatchewan,Main Summit Session,692bc8c48da489995b1bf43b,True,
5267,Building AI Readiness and Digital Competency Among Frontline Health Workers in India,"This interactive workshop brings together public health leaders to build consensus on measuring digital access, use, and skills among frontline health workers. Participants will explore AI readiness frameworks, co-design skill metrics for frontline health workers and healthcare providers, and evaluate assessment methods. The session concludes with practical recommendations for scalable, context-aware digital skills measurement across regional and national health workforces.",2026-02-17,17:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 9,"Dr Valerie Jean Laloo, MBBS, MD; Dr. Amnesty LeFevre, PhD MHS; Dr. Diwakar Mohan, PhD MPH MD MBBS; Dr. Karthik Adapa, IAS; Dr. Marbabiang Syiemlieh, PhD, Gender Studies & Social Work; Dr. Mayank Date, MPH BDS; Dr. Nayanjeet Chaudhury, MBBS MD MPH; Dr. Osama Ummer MPH BAMS; Dr. Sampath Kumar, IAS; Mebanialam Tang, MA",State Health Systems Resource Center,Main Summit Session,692963cf582686b851fd261b,True,
5398,Strengthening Data and AI Collaboratives for Economic Growth and Social Good,"Complex public challenges demand trusted, actionable data for better governance. As AI reshapes public systems, accessible, interoperable, and well-governed datasets are essential for transparent, inclusive development. This panel brings together global stakeholders to advance Data and AI Collaboratives—unlocking siloed data, enabling secure sharing, and decentralised governance—to build inclusive innovation ecosystems and scale ethical AI solutions that drive evidence-based decisions, economic growth, and social good.",2026-02-18,09:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 6,Alexandru  Oprunenco; Ambassador  Harry Verweij; Anna  Tumcadóttir; Ariane Hildebrandt; Dr. Agnes  Kiragga; Dr. Cecilia  Celeste Danesi; Dr. Hwirin Kim; Fred Werner  (Keynote  Address); Gaurav  Godhwani; Kathleen  Victoir,CivicDataLab,Main Summit Session,692c205bb2013fa9b4cca1e9,True,
5418,"Future of Fair Tech: Addressing Equity, Safety and Accountability in a Rapidly Evolving AI Landscape","This session will examine how India can translate fairness, safety, and accountability in AI governance as AI systems expand across public service delivery, platform regulation, and economic decision making. The discussion will focus on accountability frameworks for high impact AI, gaps in safety standards and enforcement, and structural inclusion challenges affecting women, rural populations, and marginalized communities.",2026-02-18,09:30:00.000,,Bharat Mandapam,West Wing Room 4 B,Damar Juniarto; Lipika Kapoor; Niki Iliadis; Pauline Charazac; Tess Buckley; Vidhi Sharma,Future Shift Labs Foundation,Main Summit Session,692c4fc4bf98830ee7e9d5bb,True,
5066,Building Safe and Trusted AI Infrastructure for Population-Scale AI,"This session examines infrastructure for building trusted AI systems at population scale. As nations deploy AI in sensitive domains like healthcare and finance, the discussion explores how secure architectures protect privacy while enabling innovation. Panelists discuss zero-trust frameworks, specialized workforce development, and energy-efficient secure computing. This operationalizes the People and Progress Sutras through the Safe and Trusted AI Chakra, ensuring AI adoption remains inclusive, secure, and equitably shared.",2026-02-18,09:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 19,Assaf Azrilevich; Benedict Macon Cooney; Raj Reddy; Tapan Sahoo; Utkarsh Saxena/Co-founder,NVIDIA,Main Summit Session,68f545079ac1d132360e0d4a-07,True,
5072,AI and Robotics: The Engine of India's New Industrial Age,"This session examines how robotics and Physical AI accelerate automation and strengthen Make in India. Panelists discuss how researchers, startups, and SMEs leverage platforms like NVIDIA's Isaac and Omniverse to build resource-optimized manufacturing ecosystems. The discussion demonstrates how indigenous innovation and workforce skilling create high-value employment while ensuring industrial growth is environmentally sustainable and economically inclusive, operationalizing the Planet and Progress Sutras through the Resilience, Innovation, and Efficiency Chakra.",2026-02-18,09:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 9,Amit Goel; Raghu Dharmaraju; Shashank Reddy,NVIDIA,Main Summit Session,68f545079ac1d132360e0d4a-13,True,
5252,Operating Models for AI Quality Across Billion-User Markets,"AI at a billion-user scale strains traditional operating models. Quality, cost, and speed collide as organizations expand across languages, markets, and use cases—particularly in mega-markets like India. This panel brings leaders on the front lines of AI transformation to unpack how operating models are evolving. The conversation will explore approaches to AI quality, governance and metrics, global feedback loops, and human-AI workflows that deliver results while embedding AI skills and novel ways of working.",2026-02-18,09:30:00.000,,Sushma Swaraj Bhavan,Chanakya Auditorium,Aneesh Chopra; Rahul Kapoor; Richard Vose; Sarala Jonnalagadda,PwC,Main Summit Session,692742e71199cb79badcb833,True,
5269,Roundtable on Opportunities for EU-India Collaboration for Twin Transition,"AI plays a key role in advancing the vision of Twin-Transition for pursuing simultaneous digital transformation and sustainability. India's digital ecosystem can partner with EU business to for innovation, R&D investments, acceleration of AI adoption and sustainable technology solutions. This roundtable aims to develop a roadmap for EU-India collaboration with implementation strategies and collaborative opportunities to accelerate efficiency and sustainability, especially for SMEs.",2026-02-18,09:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 17,Christian Wickert; Clas Neumann; Dr. Lovneesh Chanana; Dr. Magnus Ewerbring; Jürgen Westermeier; Olivier Blum; Roberto Viola; Sonia Prashar,Federation of European Business in India,Main Summit Session,692976a5582686b851fd420a,True,
5358,Boosting AI Adoption in the Global South: Critical Role of Trust Across the AI Tech Stack,"This discussion explores how trust enables responsible and scalable AI adoption across sectors, especially in emerging economies. It focuses on shared accountability across the technology lifecycle, practical governance measures, and deployment safeguards that build public confidence. The conversation highlights collaboration, transparency, and real-world assurance practices as foundations for broader, inclusive AI uptake.",2026-02-18,09:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 15,Denise Wong; Rebecca Finlay; Ria Strasser-Galvis; Terah Lyons,JPMorganChase,Main Summit Session,692bb3ce19ead59af64e7158,True,
5398,Strengthening Data and AI Collaboratives for Economic Growth and Social Good,"Complex public challenges demand trusted, actionable data for better governance. As AI reshapes public systems, accessible, interoperable, and well-governed datasets are essential for transparent, inclusive development. This panel brings together global stakeholders to advance Data and AI Collaboratives—unlocking siloed data, enabling secure sharing, and decentralised governance—to build inclusive innovation ecosystems and scale ethical AI solutions that drive evidence-based decisions, economic growth, and social good.",2026-02-18,09:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 6,Alexandru  Oprunenco; Ambassador  Harry Verweij; Anna  Tumcadóttir; Ariane Hildebrandt; Dr. Agnes  Kiragga; Dr. Cecilia  Celeste Danesi; Dr. Hwirin Kim; Fred Werner  (Keynote  Address); Gaurav  Godhwani; Kathleen  Victoir,CivicDataLab,Main Summit Session,692c205bb2013fa9b4cca1e9,True,
5418,"Future of Fair Tech: Addressing Equity, Safety and Accountability in a Rapidly Evolving AI Landscape","This session will examine how India can translate fairness, safety, and accountability in AI governance as AI systems expand across public service delivery, platform regulation, and economic decision making. The discussion will focus on accountability frameworks for high impact AI, gaps in safety standards and enforcement, and structural inclusion challenges affecting women, rural populations, and marginalized communities.",2026-02-18,09:30:00.000,,Bharat Mandapam,West Wing Room 4 B,Damar Juniarto; Lipika Kapoor; Niki Iliadis; Pauline Charazac; Tess Buckley; Vidhi Sharma,Future Shift Labs Foundation,Main Summit Session,692c4fc4bf98830ee7e9d5bb,True,
5482,Defence Perspective in AI,"This session will examine the transformative role of Artificial Intelligence in enhancing operational readiness, decision-making, and force modernisation within the Armed Forces. Senior military leadership, academia, and industry experts will deliberate on emerging AI-driven capabilities, human–machine teaming, autonomous systems, data-centric warfare, and secure digital ecosystems. ations in an increasingly complex security environment.",2026-02-18,09:30:00.000,,Bharat Mandapam,West Wing Room No. 6,"Dr. Vikram Jayaram; Lt Gen Harsh Chhibber, AVSM, VSM, Phd; Lt Gen Vipun shinghal, AVSM, SM; Maj Gen Pawan Anand, AVSM Phd (Retd); Mrs Madhumita Mohapatra; Subimal Bhattacharjee",Indian Army,Main Summit Session,IA60,True,
5496,AI in Sustainment: Enhancing Operation Readiness of Military Equipment,"Session will deliberate on the use of Artificial Intelligence for data-driven governance in equipment sustenance, focusing on predictive & prescriptive life cycle sustainability  and enhancing efficiency of maintenance processes. It will address challenges associated with infusion of AI for legacy weapon systems and decentralised use of data and data integration, while highlighting opportunities for collaboration with academia and industry to enhance combat potential and overall operational readiness by harnessing AI for informed decision making.",2026-02-18,09:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 10,"Lt Gen Rajiv Kumar Sahni, AVSM, VSM , PhD; Maj Gen Mohit Gandhi; Maj Gen Shivendra Kumar Bhattacharya; ⁠Maj Gen PS Bindra, VSM; Brig Deepak Kumar; Prof. Sashikumaar Ganesan; Mr Biswajit Biswa; Mr Sreeram Ananthasayanam",Indian Army,Main Summit Session,IA79,True,
5503,"Global Capital, Local Advantage: India in the AI Race","India's AI opportunity is global: products can be built locally and sold worldwide, but leadership depends on translating India's strengths—talent, digital infrastructure, and cost-efficient execution—into scalable applications. This session spotlights where India can lead across the AI value chain, focusing on sectors like financial services and insurance, where AI transforms underwriting, claims, and risk. It will examine sovereign AI—autonomy in models, data, and compute—and how cross-domain investments can accelerate India's advantage.",2026-02-18,09:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 16,Abhishek Shukla; Dipender Saluja; Sanjay Tugnait; Shereen Bhan; Sriram Viswanathan,Celesta Capital,,IA93,,
5508,"AI at Scale: Driving Adoption, Productivity and Market Access for Indian SMEs & Startups","This session will examine adoption, productivity, and market access challenges for SMEs and startups, aligned with the People, Planet, and Progress framework through a focus on democratising access to AI resources. The discussion will explore approaches to enabling broader AI adoption through safe and trusted systems, while supporting economic growth and human capital development. It will also consider how scaling AI deployment can contribute to inclusive outcomes and wider participation across sectors.",2026-02-18,09:30:00.000,,Sushma Swaraj Bhavan,Nalanda Banquet,Anand Kamannavar; Ashok Chandak; Jyothis Indirabhai; Navin Bishnoi; Preet Yadav; Sundeep Gupta,India Electronics & Semiconductor Association (IESA),Main Summit Session,IA99,True,
5067,The Intelligent City: Building Resilient and Inclusive Urban Futures,"This panel examines how AI reshapes urban infrastructure addressing rapid urbanization across the Global South. Leaders with experience in  aviation, energy, water management, and governance explore deploying intelligent systems. The conversation covers how computer vision, predictive analytics, and IoT optimize resource consumption and improve citizen services. Panelists discuss data integration challenges, public-private collaboration, and building technical capacity. This advances the Planet and Progress Sutras through the AI for Economic Growth and Social Good Chakra.",2026-02-18,10:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 19,"Anshul Mishra, IAS; Jumbi Edulbehram; Mashal Dhawan; Ujjwal Kumar; Viraj Tyagi",NVIDIA,Main Summit Session,68f545079ac1d132360e0d4a-08,True,
5073,Physical AI and the Big Bang of General Robotics,"Incredible breakthroughs in end-to-end generative models, physically-based synthetic data generation and simulation, and mechatronics are driving the big bang of general robotics and physical AI. 
Join Amit Goel, Director of Product Management for Autonomous Machines, NVIDIA, to hear the latest in technology breakthroughs and the ""3 computer"" requirements for building generalized robotics systems, plus the amazing innovations through our partner ecosystem.",2026-02-18,10:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 9,Amit Goel,NVIDIA,Main Summit Session,68f545079ac1d132360e0d4a-14,True,
5077,"Model Context Protocol, Open Standards and Data in the Age of Agentic AI","This workshop explores how open standards, data governance, and the Model Context Protocol (MCP) are shaping the next generation of agentic AI systems.",2026-02-18,10:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 15,Amanda Brock; Anil Madhavapeddy; James Lovegrove; Karan MV; Naresh Vyas; Rohit Ghumare; Simon Hansford,OpenUK,Main Summit Session,68f7bf8f9ac1d132360e844e,True,
5181,Towards Multilateral Agreement on Enforcing Red Lines,"This panel will bring together governments and experts to discuss the potential for multilateral agreement on AI governance, the need for agreement on unacceptable risks and harms across the AI value chain, and for establishing multilateral commitment on enforcement mechanisms that address them. Panellists will explore the desirability of red lines, how international consensus on governance could be built, options for feasible and proportional enforcement, and practical ways forward given geopolitical and technical constraints.",2026-02-18,10:30:00.000,,Bharat Mandapam,West Wing Room 4 A,Alexandra Givens; Anita Gurumurthy; Cam Rincon; Gaia Marcus; Guilherme Fitzgibbon Alves Pereira; Marielle Mumenthaler; Rumman Chaudhury,The Ada Lovelace Institute,Main Summit Session,69176ea25d05f4811c9892d6,True,
5211,AI Transformation in Fintech: From Automation to Intelligence,"A deep dive into AI's fintech evolution, from automation to intelligence, enabling smarter decisions, scalable innovation, risk resilience, personalization, and transformative impact across financial ecosystems.",2026-02-18,10:30:00.000,,Sushma Swaraj Bhavan,Chanakya Auditorium,Dr Prasad Ramanathan; Mr Harsh Kumar; Mr Sriram Naganathan; Prof Dipak Gupta,Technology Innovation Hub IIT Bombay,Main Summit Session,691b1698000087ab9236cd60,True,
5289,Governing Safe and Responsible AI within Digital Public Infrastructure,"This session will explore safe and responsible AI in Digital Public Infrastructure (DPI), with a focus on algorithmic transparency, human-centred governance, regulatory best practices, and inclusion, including perspectives from the Global South. Distinguished speakers from government, civil society, and industry will offer brief remarks, followed by a moderated discussion and audience Q&A.",2026-02-18,10:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 6,Alexandria Walden; H E Harry Verweij; Juan Carlos Lara; Norman Schulz; Sabhanaz Rashid Diya; Zach Lampell,Freedom Online Coalition - Task Force on Artificial Intelligence and Human Rights,Main Summit Session,6929d4473b3e8d7e576a93d4,True,
5297,"Charting India's AI–IP Playbook: Innovation, Rights and National Advantage","From AI-generated content and code to foundation models, traditional boundaries of authorship, inventorship, and ownership are increasingly contested as jurisdictions adapt their intellectual property regimes. The IndiaAI Mission positions indigenous datasets, models, and compute infrastructure as strategic national assets for innovation, exports, and long-term economic growth. Without a future-ready AI–IP framework, India risks legal uncertainty that could constrain innovation and investment. This session situates AI–IP policy within the vision of Viksit Bharat, linking science and innovation, safe and trusted AI, and AI-led economic growth and social good.",2026-02-18,10:30:00.000,,Sushma Swaraj Bhavan,Shakuntalam Banquet,Anne E. Robinson; Dr. Shardul S. Shroff; Jace Johnson,Nasscom,Main Summit Session,6929dd7c3b3e8d7e576aa14c,True,
5304,AI for the SDGs,"As the 2030 deadline for the Sustainable Development Goals approaches amid economic, social, and geopolitical pressures, this session reframes global development as a structural transformation already underway. Artificial intelligence is reshaping growth models, public institutions, and human capital beyond the SDGs, raising questions about financing, governance, and delivery. Bringing together leaders from finance, philanthropy, technology, and government, the discussion explores how AI can boost productivity, strengthen capacity, unlock development pathways, and mitigate inequality globally equitably.",2026-02-18,10:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 14,Amandeep Singh Gill; Kamal Kishore; Komal Sharma Talwar; Paula Bogantes Zamora; Sangbu Kim; Shankar Maruwada; Vilas Dhar,United Nations Office for Digital and Emerging Technologies,Main Summit Session,692a2e3b507061b190e82c90,True,
5307,"Responsible AI at Scale, Governance, Integrity, and Cyber Readiness for a Changing World","The session aims to develop a practical and inclusive framework for responsible AI adoption at scale, with a focus on governance mechanisms, content integrity safeguards, and cyber resilience. It will position India as a global standard setter for safe and trusted AI that is adaptable to diverse cultural, economic, and institutional contexts, particularly across the Global South. The discussion will generate actionable insights and policy-relevant recommendations that directly contribute to the objectives and outcomes.",2026-02-18,10:30:00.000,,Bharat Mandapam,West Wing Room 4 B,Dr. Balaravindran; Dr. Subi Chaturvedi; Maj. Vineet Kumar; Prof. (Dr.) G.S. Bajpai,CyberPeace,Main Summit Session,692a93336301504975ecc2a0,True,
5349,Workforce Readiness for Artificial Intelligence in Primary Health Care,"Digital health innovations and AI are reshaping triage, diagnosis, and population health management, but their impact on primary health care depends on whether frontline workers across cadres can adopt these tools safely, ethically, and effectively. This panel brings together senior experts from government, academia, industry, and think tanks to define AI readiness for primary health care and translate it into role-based competency pathways and practical implementation levers.",2026-02-18,10:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 17,Dr Mona Duggal; Dr Monika Kochar; Dr Ranjana Kumar; Dr Smisha Agarwal; Dr Titipol Phakdeewanich; Professor Anurag Agrawal; Professor Fuad,Center for Global Digital Health Innovation,Main Summit Session,692b5cebd6937576b8daf80c,True,
5420,Closing the Loop: Building Global AI Incident Monitoring and Response Capabilities at the India AI Impact Summit,"AI incidents are emerging as early warning signals of systemic, cross-border risk - but the global infrastructure to 
capture and learn from them remains fragmented. This session brings together policymakers, and 
technical experts to explore how interoperable AI incident reporting and monitoring can strengthen prevention, early 
warning, and coordinated response. Participants will discuss institutional designs —from shared taxonomies to secure 
data-sharing—that can turn incident data into actionable governance, standards, and risk-management insights.",2026-02-18,10:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 16,Akiko Murakami; Caio Vieira Machado; Elham Tabassi; Hugo Valadares; Marko Grobelnik; Niki Iliadis,The Future Society Inc,Main Summit Session,692c5438c9ab468038b40a5f,True,
5486,Use of AI for Disaster Resilient Infrastructure,"The session will advance a policy focused understanding of the role of artificial intelligence in strengthening the resilience of critical infrastructure systems with emphasis on capacities to absorb disruptions, respond effectively, and recover sustainably. It will present sectoral evidence on AI-enabled resilience in transport, power and water systems, identify governance, standards and institutional capacity requirements and assess technology options and trade-offs for adoption in low-resource and climate-vulnerable contexts.",2026-02-18,10:30:00.000,,Bharat Mandapam,West Wing Room No. 6,Dr. Manabendra Saharia; Mr. Anshu Sharma; Ms Ranjini Mukherjee; Ms. Elizabeth Atwell; Ms. Rita Missal; Ms. Samhita R; Priyanka Das Rajkakati,Coalition for Disaster Resilient Infrastructure (CDRI),Main Summit Session,IA68,True,
5498,Beyond Earth: How AI is Powering the Next Era of Space Exploration,"AI is emerging as a transformative force across the space sector, enabling greater autonomy, efficiency, scalability, and value creation across satellite design and operations, data processing, and downstream applications. It aims to deliberate on high-impact AI use cases across the space value chain, assess their technological and commercial implications, and identify opportunities for collaboration among  startups, academia, and research institutions. The session will provide a platform to exchange insights on innovation, data and infrastructure needs.",2026-02-18,10:30:00.000,,Sushma Swaraj Bhavan,Nalanda Banquet,Dr Dipti Patil; Dr Jagriti Dabas; Dr. Vinod Kumar; Mr Nitish Kumar; Mr R. Durairaj; Mr Vinay Simha; Ms Ishita Ganjoo,IN-SPACe,Main Summit Session,IA87,True,
5499,Building Sovereign Deep Tech for a Resilient Future,"This panel discussion explores pioneering deep tech solutions emerging from innovators. Through examples presented by industry leaders, the panelists discuss how AI integrated solutions can enhance competitiveness, security, and societal resilience. The discussion further explores how research and innovative public-private partnerships can strengthen strategic autonomy and create globally competitive AI ecosystems.",2026-02-18,10:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 18,Antti Vasara; Atte Jääskeläinen; Kimmo Lähdevirta; Mari Walls; Pasi Toivanen; Petteri Orpo; Sethu Saveda Suvanam,Embassy of Finland,Main Summit Session,IA89,True,
5062,Fintech for All: Democratizing Financial Access Through AI and Human Capital Development,"This session explores how AI infrastructure drives equitable growth across fintech ecosystems in India and the Global South. Panelists examine how scalable platforms enable multilingual interfaces and risk models serving diverse populations. The discussion covers GPU-accelerated computing powering real-time fraud detection and personalized banking for underserved communities. Examples demonstrate how democratizing compute access and workforce skilling create economic opportunities and financial inclusion, operationalizing the People and Progress Sutras through the Inclusion for Social Empowerment Chakra.",2026-02-18,11:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 6,Kamya Chandra (Moderator); Lipika Kapoor; Yogesh Agarwal,NVIDIA,Main Summit Session,68f545079ac1d132360e0d4a-03,True,
5068,Empowering AI Startups: Democratizing Compute for Economic Growth,"This session explores how accessible high-performance infrastructure accelerates startups in India and emerging markets via scaled infrastructure, compute credits and frameworks, fostering self-reliant AI innovation, which then accelerates venture capital into all stages of startup ecosystems. GPU analytics and low-latency inference enable integration with digital infrastructure such as UPI and ONDC. This operationalizes the People and Progress Sutras through the Democratizing AI Resources Chakra.",2026-02-18,11:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 19,Arun Kumar; Tobias Halloran,NVIDIA,Main Summit Session,68f545079ac1d132360e0d4a-09,True,
5074,Advancing LLM Training At Extreme Scale,"As large language models (LLMs) push toward trillion-parameter frontiers, training at extreme scale demands unprecedented compute efficiency, resilience, and orchestration across thousands of GPUs. This NVIDIA session reveals how the NeMo Framework - leveraging Megatron-Core for tensor, pipeline, sequence, expert parallelism, FP8 precision, and multi-data center support - enables 96% scaling efficiency on 3,072+ H100/H200 GPUs, as demonstrated in Nemotron-4 340B training across distant sites. NVIDIA's Blackwell platform and GB200 NVL72 systems supercharge this with 30x faster real-time inference, disaggregated serving via Dynamo for prefill/decode optimization, and resilient features like auto-failover on DGX Cloud for <1% downtime at 10K-GPU scales. Attendees will gain actionable insights into post-training scaling laws, synthetic data generation, reinforcement learning, and JAX-based horizontal scaling to 10,000+ GPUs, powering next-gen AI from GTC 2025/2026 innovations.",2026-02-18,11:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 9,Bernard Nguyen,NVIDIA,Main Summit Session,68f545079ac1d132360e0d4a-15,True,
5121,From Opportunity to Impact: Sharing the Israeli Model of AI Innovation and Governance,"This event will showcase Israel's national AI model — prioritizing innovation, research, and agile governance over restrictive regulation—to drive social, economic, and public-service transformation. It highlights Israel's strengths (innovation hub, elite technical talent, collaborative public-private partnerships). The session features short talks on national strategy, AI in agriculture, personalized education, future of work, and industry leadership, aiming to share best practices and forge international partnerships.",2026-02-18,11:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 10,"Brigadier General (Res.) Erez Naftali Askal; Dr. Victor Alchanatis, DSc.; H.E. Reuven Azar; Mr. Avner Vilan; Ms. Inbal Mashash; Ms. Meirav Zerbib","Ministry of Foreign Affairs and the Ministry of Innovation, Science and Technology",Main Summit Session,6915967a5d05f4811c97414f,True,
5174,Trusted AI: Practical Pathways for the Public Sector,"Anchored in the 'Safe and Trusted AI' guiding principle of the India AI Impact Summit 2026, this moderated dialogue will explore how public-sector organizations can move from principles to practice by operationalizing assurance by design. The session will focus on practical, scalable approaches to pre-deployment assurance, human accountability, organizational readiness, and post-deployment oversight that enable responsible AI adoption at scale.",2026-02-18,11:30:00.000,,Sushma Swaraj Bhavan,Nalanda Banquet,Anusha Dandapani; Katharina Frey; Robyn Scott; Sameer Chauhan,United Nations International Computing Centre (UNICC),Main Summit Session,69174faf5d05f4811c987aeb,True,
5241,Democratizing AI resources and building inclusive AI solutions for India,"The session will address the critical challenge of making AI accessible and affordable for India's diverse socio-economic landscape. While AI's transformative potential is widely recognised, cost barriers and complex ownership models often limit its deployment to well-funded organisations, creating a digital divide. The discussion will explore strategies to democratize AI through cost-effective solutions, sustainable deployment models, and comprehensive Total Cost of Ownership (TCO) frameworks",2026-02-18,11:30:00.000,,Sushma Swaraj Bhavan,Chanakya Auditorium,Mr Brad Staples; Mr Gokul V Subramaniam; Mr Sandeep Saxena; Mr Sharath Bulusu; Mr Tarun Chhabra; Ms. Sarika Gulyani,FICCI,Main Summit Session,6925e61e6565584117537931,True,
5296,Sovereign AI Infrastructure for Bharat and Global South,"India's strategic AI infrastructure must be built around three core pillars: security, sustainability, and open standards. Aligned with the objectives of Atmanirbhar Bharat and Digital Personal Data Protection (DPDP) compliance, this session examines the emerging architecture of sovereign compute ecosystems, including edge–cloud convergence for next-generation (6G) networks, neuromorphic computing, and low-precision inference systems designed for scalable deployment. It further explores multi-agent orchestration frameworks and cross-sector compute-exchange models that can expand access to high-performance computing for startups, academia, and public institutions. Such an approach aims to democratise advanced computational resources while strengthening India's long-term digital sovereignty, innovation capacity, and research acceleration.",2026-02-18,11:30:00.000,,Sushma Swaraj Bhavan,Shakuntalam Banquet,Ajay Sehgal; Kautsarina Adam; Rachel Adams; Srikant Velmakani; Tarun Dua,Nasscom,Main Summit Session,6929dba03b3e8d7e576a9e7d,True,
5326,Innovating Together: Harnessing Open-Source AI for Inclusive Economic Development,"This session marks the official release of the policy brief titled, 'Advancing Open-Source AI in India: Recommendations for Governments and Technology Developers', published jointly by the IndiaAI Mission, FAIR Forward – Artificial Intelligence for All, Digital Futures Lab, and Nasscom. Developed through extensive expert consultations, this policy brief provides a blueprint for promoting open-source AI in India, outlining its key opportunities and potential challenges and risks.",2026-02-18,11:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 15,Dr Bärbel Kofler; Dr Urvashi Aneja; Mr M Chockalingam; Ms Amanda Brock; Ms Lea Gimpel; Ms Yasha Khandelwal,Nasscom - Responsible AI Hub,Main Summit Session,692b088b79d045d40ae1f12a,True,
5393,From Volume to Value: Role of AI in Redefining Indian Pharma's Leadership for Viksit Bharat 2047,AI can accelerate Indian pharmaceutical innovation – driving economic growth and social good. The discussion will focus on how organizations can deploy AI across R&D and operations and scale responsibly to improve access to affordable innovative medicines. It will also address the ecosystem and policy enablers required for India to move up the value chain and advance the Viksit Bharat 2047 vision.,2026-02-18,11:30:00.000,,Bharat Mandapam,West Wing Room 4 B,Dr Amit Sheth; Dr Sharvil Patel; Mr Sudarshan Jain; Mr Winselow Tucker; Priyanka Aggarwal,Indian Pharmaceutical Alliance (IPA),Main Summit Session,692c1a37a01b936c1bf022e6,True,
